ID,label
2998,8
2999,6
3000,8
3001,4
3002,9
3003,2
3004,0
3005,8
3006,0
3007,7
3008,6
3009,4
3010,0
3011,6
3012,5
3013,3
3014,7
3015,3
3016,5
3017,3
3018,9
3019,4
3020,5
3021,4
3022,6
3023,6
3024,8
3025,4
3026,4
3027,8
3028,3
3029,9
3030,4
3031,0
3032,5
3033,6
3034,1
3035,2
3036,2
3037,5
3038,5
3039,1
3040,3
3041,0
3042,3
3043,6
3044,8
3045,3
3046,8
3047,6
3048,4
3049,6
3050,8
3051,2
3052,7
3053,0
3054,5
3055,0
3056,5
3057,8
3058,5
3059,5
3060,4
3061,0
3062,8
3063,5
3064,3
3065,5
3066,8
3067,1
3068,1
3069,2
3070,2
3071,7
3072,0
3073,1
3074,8
3075,3
3076,9
3077,9
3078,9
3079,4
3080,3
3081,6
3082,0
3083,5
3084,2
3085,3
3086,4
3087,7
3088,5
3089,7
3090,2
3091,8
3092,8
3093,6
3094,5
3095,0
3096,7
3097,9
3098,1
3099,0
3100,2
3101,2
3102,8
3103,4
3104,5
3105,1
3106,7
3107,7
3108,8
3109,3
3110,4
3111,1
3112,6
3113,0
3114,7
3115,4
3116,1
3117,1
3118,7
3119,0
3120,3
3121,1
3122,8
3123,1
3124,1
3125,3
3126,8
3127,3
3128,7
3129,2
3130,7
3131,4
3132,4
3133,7
3134,4
3135,7
3136,3
3137,1
3138,6
3139,9
3140,5
3141,2
3142,0
3143,8
3144,5
3145,9
3146,2
3147,2
3148,6
3149,5
3150,0
3151,0
3152,4
3153,3
3154,1
3155,9
3156,4
3157,1
3158,7
3159,8
3160,8
3161,0
3162,3
3163,0
3164,9
3165,1
3166,6
3167,8
3168,4
3169,2
3170,2
3171,3
3172,4
3173,1
3174,3
3175,8
3176,9
3177,6
3178,3
3179,8
3180,6
3181,3
3182,3
3183,1
3184,1
3185,1
3186,9
3187,4
3188,2
3189,7
3190,6
3191,3
3192,2
3193,7
3194,1
3195,7
3196,0
3197,7
3198,5
3199,2
3200,3
3201,4
3202,8
3203,5
3204,4
3205,0
3206,1
3207,6
3208,8
3209,1
3210,9
3211,6
3212,1
3213,5
3214,1
3215,0
3216,0
3217,9
3218,4
3219,4
3220,7
3221,4
3222,2
3223,8
3224,2
3225,2
3226,8
3227,7
3228,6
3229,8
3230,4
3231,1
3232,0
3233,4
3234,0
3235,4
3236,2
3237,9
3238,8
3239,4
3240,1
3241,8
3242,9
3243,4
3244,7
3245,2
3246,7
3247,6
3248,5
3249,6
3250,6
3251,3
3252,5
3253,9
3254,7
3255,1
3256,1
3257,3
3258,8
3259,7
3260,8
3261,8
3262,5
3263,9
3264,7
3265,4
3266,6
3267,6
3268,0
3269,8
3270,6
3271,8
3272,5
3273,4
3274,1
3275,4
3276,9
3277,5
3278,3
3279,7
3280,4
3281,4
3282,9
3283,2
3284,9
3285,0
3286,7
3287,0
3288,6
3289,2
3290,8
3291,1
3292,4
3293,1
3294,1
3295,7
3296,4
3297,7
3298,6
3299,8
3300,4
3301,0
3302,3
3303,1
3304,3
3305,4
3306,4
3307,6
3308,0
3309,1
3310,3
3311,0
3312,3
3313,0
3314,0
3315,7
3316,4
3317,1
3318,6
3319,9
3320,7
3321,8
3322,6
3323,8
3324,5
3325,6
3326,2
3327,5
3328,4
3329,3
3330,4
3331,1
3332,4
3333,8
3334,7
3335,1
3336,6
3337,2
3338,3
3339,2
3340,1
3341,6
3342,8
3343,3
3344,5
3345,5
3346,6
3347,4
3348,2
3349,3
3350,5
3351,4
3352,7
3353,4
3354,9
3355,0
3356,2
3357,1
3358,4
3359,5
3360,3
3361,3
3362,7
3363,6
3364,3
3365,9
3366,9
3367,1
3368,9
3369,7
3370,5
3371,2
3372,3
3373,0
3374,3
3375,2
3376,2
3377,2
3378,0
3379,9
3380,5
3381,6
3382,3
3383,5
3384,3
3385,0
3386,6
3387,6
3388,7
3389,8
3390,5
3391,2
3392,2
3393,8
3394,7
3395,8
3396,5
3397,1
3398,0
3399,4
3400,6
3401,5
3402,2
3403,7
3404,6
3405,9
3406,3
3407,7
3408,9
3409,4
3410,2
3411,1
3412,2
3413,2
3414,3
3415,3
3416,9
3417,5
3418,8
3419,0
3420,6
3421,2
3422,7
3423,1
3424,1
3425,5
3426,5
3427,1
3428,8
3429,6
3430,6
3431,4
3432,8
3433,7
3434,9
3435,6
3436,9
3437,1
3438,0
3439,2
3440,4
3441,6
3442,4
3443,6
3444,3
3445,5
3446,9
3447,7
3448,3
3449,4
3450,0
3451,8
3452,5
3453,0
3454,7
3455,4
3456,6
3457,8
3458,6
3459,5
3460,4
3461,7
3462,9
3463,3
3464,7
3465,8
3466,4
3467,5
3468,9
3469,8
3470,2
3471,4
3472,3
3473,1
3474,0
3475,3
3476,4
3477,0
3478,4
3479,7
3480,0
3481,1
3482,6
3483,7
3484,3
3485,2
3486,1
3487,7
3488,7
3489,0
3490,0
3491,3
3492,2
3493,7
3494,2
3495,9
3496,7
3497,3
3498,1
3499,7
3500,3
3501,1
3502,7
3503,4
3504,1
3505,6
3506,1
3507,2
3508,0
3509,2
3510,2
3511,3
3512,9
3513,4
3514,1
3515,1
3516,8
3517,7
3518,5
3519,4
3520,0
3521,6
3522,0
3523,8
3524,1
3525,5
3526,6
3527,2
3528,7
3529,9
3530,3
3531,6
3532,4
3533,3
3534,8
3535,9
3536,4
3537,3
3538,9
3539,8
3540,5
3541,2
3542,2
3543,1
3544,3
3545,8
3546,7
3547,3
3548,1
3549,8
3550,1
3551,9
3552,4
3553,0
3554,9
3555,5
3556,3
3557,9
3558,3
3559,8
3560,0
3561,8
3562,0
3563,7
3564,0
3565,3
3566,0
3567,6
3568,4
3569,0
3570,6
3571,5
3572,8
3573,1
3574,9
3575,7
3576,5
3577,9
3578,1
3579,2
3580,5
3581,6
3582,9
3583,0
3584,9
3585,2
3586,1
3587,1
3588,9
3589,0
3590,2
3591,7
3592,7
3593,0
3594,1
3595,4
3596,2
3597,7
3598,2
3599,2
3600,7
3601,4
3602,2
3603,9
3604,9
3605,7
3606,6
3607,0
3608,6
3609,8
3610,7
3611,5
3612,5
3613,5
3614,6
3615,8
3616,2
3617,9
3618,6
3619,3
3620,6
3621,2
3622,7
3623,2
3624,8
3625,8
3626,2
3627,8
3628,6
3629,9
3630,4
3631,3
3632,4
3633,9
3634,4
3635,6
3636,0
3637,2
3638,4
3639,6
3640,8
3641,9
3642,8
3643,9
3644,9
3645,6
3646,2
3647,5
3648,7
3649,8
3650,3
3651,4
3652,1
3653,1
3654,7
3655,3
3656,8
3657,3
3658,1
3659,5
3660,1
3661,3
3662,7
3663,2
3664,2
3665,0
3666,9
3667,1
3668,6
3669,8
3670,2
3671,4
3672,3
3673,7
3674,2
3675,9
3676,6
3677,4
3678,1
3679,7
3680,1
3681,8
3682,7
3683,7
3684,4
3685,5
3686,2
3687,5
3688,9
3689,6
3690,2
3691,2
3692,4
3693,7
3694,9
3695,1
3696,4
3697,7
3698,5
3699,5
3700,1
3701,8
3702,8
3703,4
3704,4
3705,9
3706,3
3707,7
3708,2
3709,3
3710,6
3711,1
3712,4
3713,1
3714,3
3715,2
3716,4
3717,3
3718,0
3719,3
3720,6
3721,0
3722,5
3723,7
3724,5
3725,4
3726,5
3727,3
3728,2
3729,0
3730,3
3731,2
3732,4
3733,5
3734,9
3735,9
3736,1
3737,3
3738,0
3739,5
3740,5
3741,3
3742,0
3743,7
3744,7
3745,7
3746,2
3747,9
3748,8
3749,8
3750,9
3751,2
3752,8
3753,1
3754,7
3755,2
3756,1
3757,9
3758,6
3759,8
3760,8
3761,8
3762,3
3763,9
3764,3
3765,9
3766,0
3767,4
3768,9
3769,9
3770,3
3771,5
3772,0
3773,1
3774,3
3775,9
3776,6
3777,2
3778,3
3779,9
3780,6
3781,6
3782,8
3783,4
3784,7
3785,8
3786,6
3787,2
3788,9
3789,7
3790,7
3791,9
3792,9
3793,0
3794,5
3795,4
3796,3
3797,2
3798,5
3799,1
3800,0
3801,3
3802,7
3803,0
3804,6
3805,6
3806,7
3807,9
3808,2
3809,6
3810,1
3811,6
3812,8
3813,4
3814,4
3815,1
3816,1
3817,4
3818,5
3819,7
3820,5
3821,0
3822,8
3823,7
3824,0
3825,8
3826,3
3827,1
3828,1
3829,1
3830,6
3831,2
3832,4
3833,3
3834,0
3835,3
3836,3
3837,5
3838,5
3839,0
3840,0
3841,7
3842,0
3843,0
3844,2
3845,9
3846,9
3847,4
3848,7
3849,8
3850,5
3851,8
3852,3
3853,3
3854,2
3855,9
3856,8
3857,5
3858,8
3859,1
3860,8
3861,8
3862,4
3863,2
3864,8
3865,9
3866,0
3867,9
3868,8
3869,2
3870,1
3871,6
3872,4
3873,9
3874,3
3875,4
3876,0
3877,9
3878,4
3879,5
3880,7
3881,6
3882,6
3883,3
3884,0
3885,3
3886,8
3887,0
3888,3
3889,5
3890,5
3891,6
3892,8
3893,8
3894,6
3895,5
3896,9
3897,4
3898,1
3899,1
3900,5
3901,1
3902,6
3903,6
3904,0
3905,7
3906,7
3907,9
3908,4
3909,5
3910,2
3911,7
3912,2
3913,7
3914,4
3915,0
3916,5
3917,4
3918,3
3919,2
3920,4
3921,0
3922,0
3923,2
3924,2
3925,4
3926,8
3927,9
3928,1
3929,8
3930,2
3931,2
3932,7
3933,8
3934,4
3935,3
3936,6
3937,3
3938,5
3939,5
3940,7
3941,8
3942,0
3943,5
3944,8
3945,8
3946,1
3947,5
3948,0
3949,8
3950,7
3951,4
3952,5
3953,2
3954,6
3955,1
3956,5
3957,4
3958,4
3959,6
3960,6
3961,5
3962,5
3963,9
3964,5
3965,9
3966,5
3967,9
3968,2
3969,3
3970,4
3971,5
3972,6
3973,4
3974,5
3975,4
3976,8
3977,5
3978,9
3979,8
3980,4
3981,6
3982,5
3983,2
3984,3
3985,1
3986,8
3987,1
3988,0
3989,2
3990,0
3991,0
3992,6
3993,0
3994,2
3995,3
3996,5
3997,1
3998,2
3999,5
4000,1
4001,4
4002,4
4003,6
4004,0
4005,2
4006,3
4007,3
4008,0
4009,5
4010,5
4011,8
4012,5
4013,6
4014,0
4015,6
4016,6
4017,0
4018,0
4019,6
4020,1
4021,0
4022,0
4023,2
4024,3
4025,5
4026,7
4027,2
4028,2
4029,7
4030,6
4031,4
4032,4
4033,3
4034,1
4035,8
4036,4
4037,1
4038,9
4039,9
4040,3
4041,7
4042,9
4043,8
4044,3
4045,2
4046,4
4047,4
4048,1
4049,7
4050,3
4051,0
4052,2
4053,8
4054,8
4055,7
4056,2
4057,9
4058,8
4059,5
4060,8
4061,4
4062,5
4063,4
4064,9
4065,5
4066,5
4067,4
4068,7
4069,5
4070,1
4071,7
4072,9
4073,4
4074,3
4075,2
4076,7
4077,0
4078,1
4079,4
4080,1
4081,7
4082,3
4083,7
4084,0
4085,4
4086,8
4087,8
4088,4
4089,2
4090,6
4091,2
4092,9
4093,1
4094,2
4095,7
4096,3
4097,8
4098,6
4099,6
4100,0
4101,9
4102,1
4103,3
4104,7
4105,9
4106,4
4107,6
4108,6
4109,3
4110,7
4111,2
4112,2
4113,6
4114,1
4115,8
4116,0
4117,3
4118,8
4119,2
4120,9
4121,3
4122,9
4123,9
4124,1
4125,4
4126,5
4127,3
4128,6
4129,2
4130,7
4131,7
4132,3
4133,9
4134,2
4135,3
4136,6
4137,5
4138,3
4139,0
4140,3
4141,5
4142,9
4143,4
4144,4
4145,3
4146,4
4147,8
4148,2
4149,2
4150,1
4151,8
4152,7
4153,7
4154,1
4155,7
4156,2
4157,4
4158,9
4159,8
4160,2
4161,7
4162,4
4163,7
4164,2
4165,2
4166,1
4167,5
4168,8
4169,1
4170,6
4171,9
4172,8
4173,7
4174,1
4175,5
4176,4
4177,5
4178,6
4179,6
4180,7
4181,3
4182,8
4183,2
4184,1
4185,3
4186,3
4187,6
4188,2
4189,8
4190,9
4191,8
4192,4
4193,4
4194,4
4195,3
4196,8
4197,7
4198,8
4199,9
4200,6
4201,1
4202,7
4203,8
4204,9
4205,6
4206,4
4207,3
4208,5
4209,2
4210,2
4211,5
4212,9
4213,4
4214,4
4215,5
4216,2
4217,4
4218,3
4219,6
4220,5
4221,0
4222,2
4223,5
4224,9
4225,0
4226,5
4227,3
4228,1
4229,1
4230,9
4231,9
4232,6
4233,7
4234,4
4235,4
4236,1
4237,1
4238,4
4239,7
4240,8
4241,6
4242,2
4243,4
4244,7
4245,7
4246,9
4247,7
4248,5
4249,6
4250,1
4251,1
4252,4
4253,0
4254,1
4255,0
4256,8
4257,1
4258,7
4259,1
4260,6
4261,2
4262,4
4263,2
4264,4
4265,3
4266,5
4267,8
4268,5
4269,0
4270,4
4271,4
4272,2
4273,5
4274,3
4275,9
4276,7
4277,1
4278,2
4279,7
4280,4
4281,6
4282,1
4283,9
4284,3
4285,3
4286,0
4287,0
4288,1
4289,4
4290,8
4291,0
4292,7
4293,3
4294,6
4295,2
4296,8
4297,1
4298,9
4299,2
4300,9
4301,2
4302,8
4303,3
4304,1
4305,9
4306,4
4307,4
4308,3
4309,9
4310,5
4311,7
4312,4
4313,6
4314,1
4315,3
4316,0
4317,3
4318,6
4319,6
4320,7
4321,6
4322,5
4323,1
4324,5
4325,8
4326,1
4327,3
4328,7
4329,0
4330,8
4331,2
4332,9
4333,5
4334,9
4335,3
4336,1
4337,5
4338,6
4339,5
4340,0
4341,6
4342,5
4343,4
4344,7
4345,0
4346,5
4347,3
4348,9
4349,4
4350,3
4351,9
4352,7
4353,3
4354,6
4355,8
4356,8
4357,5
4358,7
4359,3
4360,7
4361,6
4362,8
4363,0
4364,0
4365,8
4366,8
4367,0
4368,8
4369,4
4370,8
4371,7
4372,3
4373,5
4374,8
4375,7
4376,1
4377,2
4378,0
4379,6
4380,5
4381,7
4382,7
4383,6
4384,4
4385,0
4386,9
4387,0
4388,4
4389,2
4390,4
4391,0
4392,3
4393,7
4394,3
4395,9
4396,6
4397,8
4398,8
4399,4
4400,9
4401,6
4402,4
4403,1
4404,4
4405,4
4406,4
4407,4
4408,6
4409,7
4410,4
4411,7
4412,4
4413,3
4414,5
4415,8
4416,9
4417,5
4418,3
4419,9
4420,0
4421,7
4422,8
4423,3
4424,9
4425,3
4426,7
4427,5
4428,6
4429,2
4430,7
4431,3
4432,3
4433,6
4434,2
4435,5
4436,2
4437,9
4438,7
4439,5
4440,4
4441,6
4442,5
4443,4
4444,0
4445,5
4446,8
4447,0
4448,9
4449,9
4450,2
4451,2
4452,6
4453,5
4454,5
4455,1
4456,0
4457,5
4458,0
4459,1
4460,1
4461,3
4462,7
4463,3
4464,5
4465,1
4466,9
4467,9
4468,2
4469,2
4470,1
4471,5
4472,8
4473,4
4474,1
4475,6
4476,2
4477,1
4478,0
4479,9
4480,9
4481,6
4482,3
4483,0
4484,5
4485,1
4486,6
4487,1
4488,1
4489,6
4490,6
4491,1
4492,7
4493,2
4494,1
4495,9
4496,4
4497,5
4498,5
4499,8
4500,1
4501,6
4502,8
4503,4
4504,1
4505,4
4506,3
4507,9
4508,5
4509,1
4510,6
4511,3
4512,4
4513,4
4514,8
4515,3
4516,0
4517,0
4518,7
4519,3
4520,7
4521,0
4522,5
4523,3
4524,9
4525,3
4526,3
4527,2
4528,2
4529,7
4530,9
4531,3
4532,2
4533,2
4534,4
4535,2
4536,5
4537,9
4538,9
4539,2
4540,3
4541,2
4542,0
4543,8
4544,8
4545,0
4546,3
4547,1
4548,8
4549,0
4550,1
4551,4
4552,3
4553,7
4554,9
4555,2
4556,0
4557,6
4558,7
4559,0
4560,7
4561,3
4562,9
4563,6
4564,0
4565,8
4566,6
4567,4
4568,6
4569,7
4570,8
4571,9
4572,9
4573,9
4574,1
4575,2
4576,8
4577,6
4578,4
4579,1
4580,9
4581,1
4582,9
4583,0
4584,5
4585,5
4586,6
4587,8
4588,7
4589,7
4590,3
4591,8
4592,5
4593,1
4594,9
4595,6
4596,3
4597,4
4598,2
4599,7
4600,0
4601,6
4602,6
4603,8
4604,8
4605,1
4606,5
4607,5
4608,7
4609,7
4610,0
4611,6
4612,5
4613,0
4614,0
4615,1
4616,8
4617,7
4618,3
4619,5
4620,6
4621,7
4622,8
4623,7
4624,0
4625,6
4626,3
4627,0
4628,7
4629,2
4630,7
4631,7
4632,7
4633,3
4634,1
4635,6
4636,3
4637,4
4638,4
4639,5
4640,2
4641,6
4642,5
4643,0
4644,9
4645,4
4646,1
4647,1
4648,2
4649,6
4650,6
4651,3
4652,7
4653,3
4654,5
4655,8
4656,3
4657,5
4658,5
4659,3
4660,2
4661,4
4662,6
4663,6
4664,4
4665,9
4666,5
4667,4
4668,9
4669,8
4670,7
4671,1
4672,7
4673,8
4674,8
4675,1
4676,3
4677,3
4678,0
4679,7
4680,7
4681,7
4682,2
4683,6
4684,4
4685,1
4686,9
4687,8
4688,7
4689,8
4690,3
4691,4
4692,6
4693,1
4694,9
4695,6
4696,9
4697,1
4698,5
4699,2
4700,3
4701,0
4702,8
4703,3
4704,4
4705,1
4706,8
4707,5
4708,1
4709,2
4710,8
4711,3
4712,7
4713,8
4714,7
4715,0
4716,9
4717,7
4718,1
4719,1
4720,6
4721,1
4722,9
4723,3
4724,4
4725,7
4726,1
4727,1
4728,8
4729,6
4730,3
4731,6
4732,6
4733,1
4734,1
4735,0
4736,2
4737,9
4738,6
4739,4
4740,9
4741,9
4742,4
4743,1
4744,6
4745,5
4746,7
4747,3
4748,3
4749,4
4750,2
4751,4
4752,8
4753,1
4754,3
4755,0
4756,6
4757,0
4758,8
4759,8
4760,6
4761,6
4762,5
4763,3
4764,5
4765,5
4766,3
4767,9
4768,3
4769,8
4770,8
4771,4
4772,9
4773,5
4774,1
4775,3
4776,1
4777,1
4778,1
4779,1
4780,3
4781,4
4782,7
4783,2
4784,9
4785,9
4786,8
4787,7
4788,5
4789,2
4790,6
4791,4
4792,0
4793,2
4794,0
4795,4
4796,0
4797,7
4798,9
4799,3
4800,9
4801,6
4802,2
4803,1
4804,7
4805,6
4806,3
4807,4
4808,8
4809,4
4810,9
4811,8
4812,1
4813,2
4814,6
4815,0
4816,1
4817,7
4818,4
4819,9
4820,2
4821,5
4822,4
4823,1
4824,4
4825,1
4826,2
4827,0
4828,0
4829,7
4830,7
4831,2
4832,5
4833,9
4834,8
4835,0
4836,1
4837,9
4838,8
4839,4
4840,4
4841,0
4842,0
4843,7
4844,1
4845,9
4846,3
4847,7
4848,5
4849,4
4850,2
4851,9
4852,7
4853,9
4854,0
4855,5
4856,3
4857,1
4858,4
4859,5
4860,7
4861,8
4862,9
4863,7
4864,2
4865,2
4866,5
4867,2
4868,2
4869,7
4870,8
4871,8
4872,1
4873,2
4874,5
4875,7
4876,1
4877,3
4878,0
4879,5
4880,2
4881,0
4882,4
4883,5
4884,4
4885,9
4886,7
4887,0
4888,7
4889,5
4890,2
4891,6
4892,3
4893,5
4894,0
4895,2
4896,5
4897,2
4898,6
4899,1
4900,9
4901,1
4902,9
4903,6
4904,7
4905,8
4906,3
4907,0
4908,1
4909,3
4910,9
4911,9
4912,5
4913,4
4914,6
4915,8
4916,2
4917,4
4918,7
4919,4
4920,1
4921,7
4922,1
4923,1
4924,7
4925,4
4926,5
4927,6
4928,9
4929,1
4930,8
4931,0
4932,0
4933,8
4934,5
4935,4
4936,3
4937,0
4938,6
4939,3
4940,6
4941,9
4942,2
4943,6
4944,7
4945,3
4946,7
4947,0
4948,0
4949,1
4950,2
4951,6
4952,2
4953,7
4954,9
4955,0
4956,6
4957,9
4958,6
4959,4
4960,0
4961,2
4962,1
4963,3
4964,2
4965,3
4966,2
4967,5
4968,0
4969,9
4970,1
4971,2
4972,0
4973,2
4974,3
4975,9
4976,8
4977,3
4978,4
4979,0
4980,1
4981,0
4982,9
4983,0
4984,2
4985,0
4986,3
4987,7
4988,2
4989,2
4990,9
4991,5
4992,1
4993,1
4994,9
4995,1
4996,8
4997,3
4998,1
4999,2
5000,5
5001,0
5002,2
5003,9
5004,1
5005,0
5006,6
5007,0
5008,4
5009,0
5010,2
5011,6
5012,2
5013,5
5014,0
5015,5
5016,7
5017,2
5018,1
5019,3
5020,4
5021,7
5022,9
5023,2
5024,0
5025,4
5026,9
5027,9
5028,2
5029,0
5030,3
5031,3
5032,2
5033,6
5034,3
5035,8
5036,3
5037,5
5038,5
5039,8
5040,3
5041,7
5042,2
5043,7
5044,2
5045,3
5046,6
5047,1
5048,7
5049,8
5050,8
5051,2
5052,1
5053,9
5054,5
5055,5
5056,0
5057,7
5058,7
5059,8
5060,8
5061,0
5062,4
5063,2
5064,0
5065,6
5066,0
5067,4
5068,3
5069,4
5070,2
5071,3
5072,4
5073,3
5074,4
5075,1
5076,0
5077,5
5078,2
5079,5
5080,7
5081,5
5082,6
5083,1
5084,0
5085,2
5086,1
5087,0
5088,1
5089,7
5090,6
5091,1
5092,3
5093,6
5094,8
5095,1
5096,4
5097,2
5098,1
5099,1
5100,7
5101,3
5102,4
5103,1
5104,4
5105,0
5106,7
5107,4
5108,9
5109,2
5110,7
5111,5
5112,1
5113,5
5114,9
5115,1
5116,2
5117,7
5118,0
5119,7
5120,7
5121,7
5122,6
5123,8
5124,4
5125,9
5126,5
5127,2
5128,8
5129,8
5130,6
5131,4
5132,1
5133,7
5134,0
5135,7
5136,8
5137,7
5138,9
5139,8
5140,3
5141,8
5142,4
5143,1
5144,2
5145,5
5146,2
5147,0
5148,7
5149,6
5150,1
5151,4
5152,0
5153,1
5154,1
5155,3
5156,2
5157,3
5158,3
5159,5
5160,0
5161,5
5162,3
5163,6
5164,4
5165,1
5166,5
5167,3
5168,3
5169,8
5170,3
5171,2
5172,7
5173,1
5174,0
5175,9
5176,0
5177,6
5178,1
5179,2
5180,5
5181,7
5182,2
5183,5
5184,1
5185,7
5186,5
5187,0
5188,2
5189,0
5190,1
5191,9
5192,5
5193,6
5194,2
5195,0
5196,6
5197,6
5198,2
5199,1
5200,4
5201,9
5202,1
5203,2
5204,3
5205,3
5206,9
5207,9
5208,7
5209,3
5210,3
5211,0
5212,1
5213,1
5214,5
5215,2
5216,2
5217,8
5218,4
5219,5
5220,1
5221,9
5222,4
5223,4
5224,2
5225,4
5226,8
5227,6
5228,6
5229,3
5230,3
5231,3
5232,3
5233,6
5234,9
5235,6
5236,2
5237,0
5238,5
5239,1
5240,3
5241,9
5242,4
5243,8
5244,6
5245,7
5246,6
5247,6
5248,3
5249,3
5250,2
5251,9
5252,0
5253,0
5254,0
5255,0
5256,8
5257,2
5258,2
5259,8
5260,7
5261,0
5262,6
5263,4
5264,8
5265,5
5266,4
5267,1
5268,3
5269,4
5270,2
5271,5
5272,3
5273,6
5274,2
5275,0
5276,7
5277,2
5278,7
5279,3
5280,1
5281,4
5282,9
5283,4
5284,8
5285,3
5286,8
5287,7
5288,2
5289,8
5290,0
5291,3
5292,0
5293,7
5294,0
5295,2
5296,2
5297,4
5298,6
5299,2
5300,3
5301,0
5302,8
5303,4
5304,2
5305,6
5306,8
5307,2
5308,5
5309,4
5310,3
5311,6
5312,0
5313,9
5314,8
5315,2
5316,1
5317,0
5318,2
5319,8
5320,3
5321,7
5322,2
5323,0
5324,9
5325,8
5326,3
5327,1
5328,6
5329,5
5330,6
5331,6
5332,3
5333,8
5334,1
5335,6
5336,1
5337,1
5338,3
5339,9
5340,1
5341,6
5342,1
5343,1
5344,0
5345,7
5346,7
5347,2
5348,1
5349,2
5350,9
5351,5
5352,4
5353,8
5354,4
5355,3
5356,8
5357,1
5358,7
5359,3
5360,7
5361,4
5362,2
5363,4
5364,0
5365,8
5366,1
5367,3
5368,3
5369,9
5370,5
5371,2
5372,3
5373,3
5374,8
5375,8
5376,1
5377,0
5378,6
5379,2
5380,3
5381,1
5382,0
5383,3
5384,4
5385,0
5386,0
5387,1
5388,0
5389,7
5390,5
5391,2
5392,7
5393,3
5394,8
5395,0
5396,2
5397,1
5398,9
5399,1
5400,5
5401,4
5402,5
5403,1
5404,3
5405,8
5406,1
5407,3
5408,8
5409,9
5410,3
5411,9
5412,9
5413,4
5414,7
5415,9
5416,9
5417,9
5418,5
5419,9
5420,6
5421,3
5422,4
5423,9
5424,8
5425,6
5426,2
5427,9
5428,6
5429,0
5430,9
5431,1
5432,5
5433,1
5434,5
5435,4
5436,1
5437,3
5438,0
5439,1
5440,6
5441,5
5442,3
5443,6
5444,9
5445,9
5446,0
5447,9
5448,7
5449,1
5450,7
5451,9
5452,3
5453,2
5454,1
5455,3
5456,0
5457,7
5458,9
5459,5
5460,8
5461,2
5462,5
5463,3
5464,0
5465,0
5466,7
5467,6
5468,9
5469,0
5470,0
5471,3
5472,6
5473,7
5474,7
5475,2
5476,3
5477,0
5478,3
5479,2
5480,0
5481,3
5482,7
5483,0
5484,1
5485,4
5486,0
5487,9
5488,5
5489,8
5490,8
5491,0
5492,4
5493,0
5494,8
5495,4
5496,7
5497,8
5498,2
5499,9
5500,2
5501,9
5502,2
5503,5
5504,3
5505,7
5506,6
5507,1
5508,7
5509,4
5510,7
5511,7
5512,4
5513,4
5514,0
5515,1
5516,7
5517,7
5518,1
5519,0
5520,5
5521,7
5522,4
5523,9
5524,9
5525,6
5526,0
5527,4
5528,5
5529,9
5530,1
5531,4
5532,0
5533,7
5534,8
5535,6
5536,8
5537,8
5538,3
5539,3
5540,2
5541,0
5542,6
5543,3
5544,1
5545,2
5546,4
5547,9
5548,4
5549,6
5550,2
5551,1
5552,2
5553,7
5554,8
5555,4
5556,4
5557,4
5558,7
5559,4
5560,9
5561,1
5562,0
5563,1
5564,5
5565,8
5566,9
5567,5
5568,2
5569,6
5570,9
5571,9
5572,4
5573,5
5574,8
5575,0
5576,5
5577,9
5578,1
5579,0
5580,2
5581,6
5582,0
5583,2
5584,3
5585,5
5586,0
5587,6
5588,1
5589,5
5590,1
5591,1
5592,7
5593,1
5594,9
5595,3
5596,2
5597,4
5598,6
5599,6
5600,1
5601,1
5602,2
5603,1
5604,0
5605,0
5606,9
5607,6
5608,8
5609,7
5610,2
5611,4
5612,9
5613,0
5614,9
5615,0
5616,1
5617,9
5618,4
5619,4
5620,2
5621,5
5622,1
5623,1
5624,3
5625,3
5626,9
5627,7
5628,8
5629,8
5630,9
5631,6
5632,4
5633,1
5634,1
5635,3
5636,1
5637,7
5638,1
5639,2
5640,0
5641,5
5642,5
5643,1
5644,1
5645,8
5646,4
5647,1
5648,4
5649,3
5650,4
5651,4
5652,5
5653,4
5654,4
5655,2
5656,3
5657,6
5658,4
5659,5
5660,7
5661,6
5662,9
5663,3
5664,3
5665,2
5666,1
5667,5
5668,0
5669,3
5670,1
5671,9
5672,9
5673,1
5674,5
5675,1
5676,1
5677,8
5678,4
5679,6
5680,3
5681,3
5682,0
5683,3
5684,1
5685,7
5686,6
5687,7
5688,3
5689,3
5690,2
5691,7
5692,3
5693,6
5694,9
5695,4
5696,3
5697,0
5698,5
5699,0
5700,3
5701,4
5702,8
5703,5
5704,1
5705,3
5706,9
5707,4
5708,1
5709,5
5710,3
5711,9
5712,5
5713,6
5714,2
5715,2
5716,3
5717,8
5718,1
5719,0
5720,1
5721,9
5722,2
5723,4
5724,2
5725,5
5726,8
5727,3
5728,1
5729,1
5730,5
5731,7
5732,5
5733,2
5734,6
5735,0
5736,8
5737,9
5738,4
5739,9
5740,4
5741,1
5742,0
5743,4
5744,2
5745,2
5746,8
5747,5
5748,9
5749,5
5750,4
5751,9
5752,0
5753,6
5754,6
5755,8
5756,4
5757,1
5758,6
5759,3
5760,5
5761,0
5762,9
5763,1
5764,0
5765,6
5766,5
5767,3
5768,7
5769,5
5770,4
5771,6
5772,5
5773,3
5774,6
5775,3
5776,2
5777,1
5778,6
5779,6
5780,7
5781,1
5782,1
5783,1
5784,8
5785,7
5786,1
5787,3
5788,2
5789,5
5790,0
5791,8
5792,0
5793,8
5794,4
5795,9
5796,2
